gene_id,mean_difference,variance_ratio,cohen_d
ENSCGRT00001000077,-315.4333716666666,0.25729891991519854,-0.41404329160016035
ENSCGRT00001000078,-38.316666666666606,0.9171638649453209,-0.042761841975735036
ENSCGRT00001000079,-1.1666666666666572,1.0942764236896732,-0.023024564207059985
ENSCGRT00001000080,-11.016598333333327,0.590770814364321,-0.1131024830045908
ENSCGRT00001000081,0.01664999999999983,0.42435621989568234,0.010643572889629681
ENSCGRT00001000082,-0.6999833333333336,0.23133886931833839,-0.1686186010091907
ENSCGRT00001000083,-0.09999333333333336,0.0,-0.2880582342167533
ENSCGRT00001000084,-4.883333333333333,0.6544362750809758,-0.11069166891405338
ENSCGRT00001000085,-33.18333333333334,0.2113758173660276,-0.2744763239023133
ENSCGRT00001000086,-2.710505431213761e-20,1.0,0.0
ENSCGRT00001000087,-0.016664999999999996,0.0,-0.14843819692075466
ENSCGRT00001000088,-2.710505431213761e-20,1.0,0.0
ENSCGRT00001000089,-16.2,0.023627700310977936,-0.3452361134389552
ENSCGRT00001000090,-0.11666666666667425,0.8641385187945497,-0.00044359652144010007
ENSCGRT00001000091,-2.710505431213761e-20,1.0,0.0
ENSCGRT00001000092,-27.58329000000002,0.6044409815910954,-0.32679757084415145
ENSCGRT00001000093,0.8666666666666458,0.7137959855369502,0.008610966427575768
ENSCGRT00001000094,-2.266686666666667,0.1862205087467901,-0.3107484027246322
ENSCGRT00001000095,-0.03337000000000012,0.33812120525873496,-0.01256762743818498
ENSCGRT00001000096,0.19997999999999996,inf,0.9874208829065748
ENSCGRT00001000097,-30.03333333333333,0.199983061089374,-0.28693440358526223
ENSCGRT00001000098,0.049995000000000005,1.961218836565097,0.20478155158843717
ENSCGRT00001000099,-81.61666666666665,0.06009419324272901,-0.4740819722412279
ENSCGRT00001000100,0.09999333333333335,2.9131876648937194,0.2880582342167533
ENSCGRT00001000101,-94.5333333333333,0.1798729664866268,-0.33318097933526236
ENSCGRT00001000102,-65.36665666666664,0.1277461397223838,-0.2511986060591793
ENSCGRT00001000103,-72.16666666666663,0.6584140000989213,-0.20944731954716436
ENSCGRT00001000104,-62.96666666666658,0.6629715817559313,-0.15162042379912014
ENSCGRT00001000105,-2573.7333333333336,0.18260199811255862,-0.5361757298277873
ENSCGRT00001000106,-26.816626666666668,0.08478855484792451,-0.3322721739304388
ENSCGRT00001000107,-11.749998333333338,0.18037249503475727,-0.274235408743073
ENSCGRT00001000108,-1228.1499999999996,0.008741027459437665,-0.40509528680210843
ENSCGRT00001000109,-52.700000000000045,0.5151113512036347,-0.1422493520206175
ENSCGRT00001000110,-0.18332166666666666,1.0707339467487471,-0.20369386783825907
ENSCGRT00001000111,-0.0666533333333333,0.0,-0.4472135954999578
ENSCGRT00001000112,-0.05121500000000002,0.0,-0.14843819692075474
ENSCGRT00001000113,-0.08333333333333359,0.5428141737756116,-0.04802281960425123
ENSCGRT00001000114,-94.2833333333333,0.29250943906122495,-0.29944606438587396
ENSCGRT00001000115,-0.3999950000000001,0.33968879097712396,-0.26905621757225084
ENSCGRT00001000116,-0.1500033333333336,0.40874818726139805,-0.1523213755611108
ENSCGRT00001000117,-39.85000000000002,0.15175632443740797,-0.3680117444587374
ENSCGRT00001000118,-0.08331833333333331,0.0,-0.4578983779903736
ENSCGRT00001000119,0.01666499999999998,1.5258620689655171,0.0866859323480575
ENSCGRT00001000120,-0.024995,0.0,-0.26157418189029846
ENSCGRT00001000121,-99.91665833333332,0.24082836589612994,-0.22435804463715375
ENSCGRT00001000122,-1.7833333333333385,0.9995500978912812,-0.053082810906707203
ENSCGRT00001000123,-174.91666666666652,0.5027329989994631,-0.23491849895225636
ENSCGRT00001000124,24.43334,2.1475984192482978,0.22367072227377408
ENSCGRT00001000125,-19.25,0.02899823205370397,-0.3870643398197244
ENSCGRT00001000126,-2.3499600000000003,0.3824089611122239,-0.21059186489056345
ENSCGRT00001000127,-2.710505431213761e-20,1.0,0.0
ENSCGRT00001000128,-1.1833333333333336,1.0009563308347171,-0.08932021661847496
ENSCGRT00001000129,-0.09998999999999997,0.0,-0.38005847503304585
ENSCGRT00001000130,-0.8166433333333325,1.2143948457686908,-0.22495179230074738
ENSCGRT00001000131,-41.76666666666671,0.5630124860340465,-0.15519134653757652
ENSCGRT00001000132,-0.016664999999999996,0.0,-0.14843819692075466
ENSCGRT00001000133,-37.05000000000001,0.3898182495329164,-0.23858760997123937
ENSCGRT00001000134,-1.000001666666666,0.23137587893747188,-0.19397623518372736
ENSCGRT00001000135,-29.63333333333334,0.054015593621758624,-0.40045723217670953
ENSCGRT00001000136,-1.2499716666666667,0.02325810476303147,-0.5961264850751777
ENSCGRT00001000137,-0.033330000000000005,0.0,-0.21172526114494833
ENSCGRT00001000138,-22.28333333333336,1.0706914933862088,-0.08940231459623986
ENSCGRT00001000139,-2.710505431213761e-20,1.0,0.0
ENSCGRT00001000140,-91.93333333333328,0.21788419027071462,-0.27993378366697047
ENSCGRT00001000141,-36.61665666666667,0.06924040805094978,-0.24285517132958775
ENSCGRT00001000142,-2.710505431213761e-20,1.0,0.0
ENSCGRT00001000143,-0.8166433333333334,0.8878843224892983,-0.37835596085083467
ENSCGRT00001000144,-2.710505431213761e-20,1.0,0.0
ENSCGRT00001000145,-884.9500000000007,0.5778678198086644,-0.091543699254497
ENSCGRT00001000146,-2.710505431213761e-20,1.0,0.0
ENSCGRT00001000147,-170.01666666666665,0.5602603304157798,-0.20906648156689245
ENSCGRT00001000148,-58.23333333333332,0.05246042460635723,-0.37473045695468227
ENSCGRT00001000149,-34.46666666666667,0.3750573954764302,-0.30453453963343563
ENSCGRT00001000150,-0.03334000000000001,0.3444901589689653,-0.05827477800556346
ENSCGRT00001000151,-7.483295,0.2124076533057414,-0.6777561432651656
ENSCGRT00001000152,-0.049998333333333325,0.25874559779909645,-0.12565864837391216
ENSCGRT00001000153,-2.710505431213761e-20,1.0,0.0
ENSCGRT00001000154,-6.500015000000001,0.2551849873468268,-0.12733533342052297
ENSCGRT00001000155,-46.883333333333354,0.28225670620396875,-0.3348090419327794
ENSCGRT00001000156,-2.710505431213761e-20,1.0,0.0
ENSCGRT00001000157,-0.4332983333333327,1.5693557780902208,-0.12307931554870546
ENSCGRT00001000158,-385.8833333333332,0.23909997216492912,-0.3520081575948232
ENSCGRT00001000159,-0.033330000000000005,0.0,-0.21172526114494833
ENSCGRT00001000160,4.050000000000011,0.6708978621617472,0.022106598749341306
ENSCGRT00001000161,-68.9,0.16281276723356503,-0.4766158542599167
ENSCGRT00001000162,-70.56660666666666,0.32708924884564144,-0.28785226774304307
ENSCGRT00001000163,-1.2666616666666672,0.7358038851990198,-0.19369317918248882
ENSCGRT00001000164,-0.19998166666666695,1.5769999599266913,-0.1273342263101392
ENSCGRT00001000165,-9.399999999999999,0.05919769128184592,-0.38109419701143393
ENSCGRT00001000166,-2.710505431213761e-20,1.0,0.0
ENSCGRT00001000167,-0.049995000000000005,0.0,-0.2615741818902985
ENSCGRT00001000168,-2.710505431213761e-20,1.0,0.0
ENSCGRT00001000169,0.18331499999999998,10.105263157894736,0.7916395815594578
ENSCGRT00001000170,-33.66663833333333,0.12642912475262394,-0.34980985208517
ENSCGRT00001000171,-0.016664999999999996,0.0,-0.14843819692075466
ENSCGRT00001000172,-150.86666666666656,0.37487524863136484,-0.22948950926374267
ENSCGRT00001000173,-2.710505431213761e-20,1.0,0.0
ENSCGRT00001000174,-0.08332666666666666,0.5088882031563148,-0.20584793404503954
ENSCGRT00001000175,-2.710505431213761e-20,1.0,0.0
ENSCGRT00001000176,-1630.8833333333332,0.008261196965766462,-0.3988814916189172
ENSCGRT00001000177,-93.85000000000002,0.2879642917019911,-0.20937906340633006
ENSCGRT00001000178,-12.383333333333326,1.0827366762951374,-0.16781394482743978
ENSCGRT00001000179,1.8499983333332466,0.7871764582045672,0.0032281505111292964
ENSCGRT00001000180,-1630.833333333333,0.008261254973055718,-0.39887447250709407
ENSCGRT00001000181,-2.1166666666665606,0.8680796267022121,-0.00228591268413917
ENSCGRT00001000182,-83.53333333333336,0.167699263893018,-0.3976747865852371
ENSCGRT00001000183,-101.16666666666663,0.04919502958578719,-0.37039248203664693
ENSCGRT00001000184,3.683334999999996,0.9206246086333576,0.11206843221760368
ENSCGRT00001000185,-1.9999983333333322,0.38366278865769116,-0.2672979153392398
ENSCGRT00001000186,-2.710505431213761e-20,1.0,0.0
ENSCGRT00001000187,-145.04999999999995,0.2684104679952234,-0.2783276497308793
ENSCGRT00001000188,-0.51663,0.07615435707428271,-0.7243452156463588
ENSCGRT00001000189,-0.316645,0.0,-0.5383888931807597
ENSCGRT00001000190,-2.710505431213761e-20,1.0,0.0
ENSCGRT00001000191,0.01666499999999998,1.5258620689655171,0.0866859323480575
ENSCGRT00001000192,-0.13332166666666667,0.0,-0.39398131164756267
ENSCGRT00001000193,0.09999,2.7783933518005544,0.380058475033046
ENSCGRT00001000194,-57.73329499999999,0.25009693291894963,-0.4691951181115817
ENSCGRT00001000195,-47.30000000000001,0.08662888684528323,-0.3865935396352867
ENSCGRT00001000196,-0.31665166666666666,0.7100902173790941,-0.1287956537907019
ENSCGRT00001000197,-0.11665666666666664,0.0,-0.36018463205034507
ENSCGRT00001000198,-131.75,0.3521359518611641,-0.32869597560578095
ENSCGRT00001000199,-1.04996,0.3644261755202827,-0.7289062707720881
ENSCGRT00001000200,0.06666833333333289,0.6384475087372073,0.04399355936419392
ENSCGRT00001000201,-95.53333333333353,0.35681027960054235,-0.07693868399371524
ENSCGRT00001000202,-10.533333333333331,0.21808745623471085,-0.2960931091041149
ENSCGRT00001000203,-70.21666666666647,0.7856281324282014,-0.13017558422801573
ENSCGRT00001000204,-13.167386666666665,0.25255295812791373,-0.5115577374161824
ENSCGRT00001000205,-0.6666283333333333,0.5307404384273617,-0.3700523179042945
ENSCGRT00001000206,-59.883333333333326,0.021073770843530352,-0.3474228221721497
ENSCGRT00001000207,-2.0833333333333144,1.0997556879726718,-0.014884405250142148
ENSCGRT00001000208,-0.3333183333333334,0.0,-0.46940195860616246
ENSCGRT00001000209,-2.710505431213761e-20,1.0,0.0
ENSCGRT00001000210,-67.25,0.08690244112527441,-0.45061483594044677
ENSCGRT00001000211,-238.6166666666668,0.5017107903420354,-0.13419129266282454
ENSCGRT00001000212,-483.7833333333333,0.35213908665945437,-0.23000597769341782
ENSCGRT00001000213,-57.41666666666663,0.40454664062166323,-0.12623387655033189
ENSCGRT00001000214,23.350000000000023,1.0248135575794475,0.11006464541055018
ENSCGRT00001000215,-0.9166383333333336,0.4516998856690592,-0.2821462362224418
ENSCGRT00001000216,-101.95000000000002,0.018722795697763594,-0.4462438163674417
ENSCGRT00001000217,-72.53333333333336,0.1733662965970869,-0.3619675995688845
ENSCGRT00001000218,-23.316666666666663,0.522969771458877,-0.11303534107602568
ENSCGRT00001000219,-2.710505431213761e-20,1.0,0.0
ENSCGRT00001000220,-1.266646666666667,0.0,-0.44298331381541656
ENSCGRT00001000221,-0.033330000000000005,0.0,-0.21172526114494833
ENSCGRT00001000222,-0.8166416666666674,0.2948809453198273,-0.19806718982586402
ENSCGRT00001000223,-0.2166466666666667,0.0,-0.5482180409257502
ENSCGRT00001000224,-4.766661666666666,0.45303018258866473,-0.2826152176136253
ENSCGRT00001000225,-0.06666166666666665,0.0,-0.24589441139377266
ENSCGRT00001000226,-1126.4500000000003,0.017919685155469336,-0.36945315799645456
ENSCGRT00001000227,-229.79999999999995,0.4228430750600592,-0.20060743252109622
ENSCGRT00001000228,-24.433333333333323,0.14349848620399056,-0.35011372104094196
ENSCGRT00001000229,-0.13332,0.0,-0.4472135954999579
ENSCGRT00001000230,-0.26665166666666673,0.0,-0.4054893800176175
ENSCGRT00001000231,-41.78333333333342,0.6378030111179618,-0.07937059706630341
ENSCGRT00001000232,-40.4999866666667,0.29306769828599183,-0.05464394771622945
ENSCGRT00001000233,0.033328333333333376,0.9748424472986085,0.10725056537236803
ENSCGRT00001000234,0.24998499999999968,1.0130914254837353,0.24991434480594987
ENSCGRT00001000235,-52.216663333333344,0.1696820589262559,-0.3126766507261434
ENSCGRT00001000236,7.233338333333336,0.8054232974819489,0.015677817562578935
ENSCGRT00001000237,0.0333416666666666,2.2601436926648337,0.04024761619235546
ENSCGRT00001000238,-12.649999999999999,0.12274991136465387,-0.42621398384094444
ENSCGRT00001000239,64.36670833333334,5.435197226938353,0.27707032231074996
ENSCGRT00001000240,-2.710505431213761e-20,1.0,0.0
ENSCGRT00001000241,-113.09999999999991,1.1595943007290912,-0.060505838351729055
ENSCGRT00001000242,-0.09998666666666672,1.3985166632676294,-0.1575982033117777
ENSCGRT00001000243,-2.710505431213761e-20,1.0,0.0
ENSCGRT00001000244,-42.366666666666674,0.1307793170557063,-0.2996038918879245
ENSCGRT00001000245,-66.98333333333335,0.5285641780355442,-0.16931297152871552
ENSCGRT00001000246,-0.11665833333333335,0.23917496617772238,-0.2827098731348322
ENSCGRT00001000247,14.233333333333348,1.0836525377383774,0.0650815833267868
ENSCGRT00001000248,-92.34999999999991,0.6223678237843053,-0.14429064477368625
ENSCGRT00001000249,-0.049995000000000005,0.0,-0.2615741818902985
ENSCGRT00001000250,-110.33333333333326,0.5131706208018102,-0.14671415635998408
ENSCGRT00001000251,-262.6833333333334,0.30519753536993094,-0.2613141160350747
ENSCGRT00001000252,-0.049996666666666675,0.39862817597609673,-0.1528194606068277
ENSCGRT00001000253,-0.033330000000000005,0.0,-0.21172526114494833
ENSCGRT00001000254,-11.166666666666664,0.12967837449976033,-0.3628985347935412
ENSCGRT00001000255,5.016711666666673,2.7396722342782454,0.1360176871864277
ENSCGRT00001000256,-2.710505431213761e-20,1.0,0.0
ENSCGRT00001000257,-1.38331,0.3163100103439569,-0.25440302443867496
ENSCGRT00001000258,2.3166916666666677,5.848099256906557,0.24002567097802777
ENSCGRT00001000259,0.4166233333333333,3.9075039375986864,1.2346297202898011
ENSCGRT00001000260,-8.449999999999989,0.8033816223547685,-0.1219940274692997
ENSCGRT00001000261,-0.016664999999999996,0.0,-0.14843819692075466
ENSCGRT00001000262,-254.51666666666688,0.9051600077863897,-0.1091787829041209
ENSCGRT00001000263,-0.08332666666666666,0.0,-0.2868396435298953
ENSCGRT00001000264,-73.30000000000001,0.033249039738183606,-0.3618323059598699
ENSCGRT00001000265,-244.0999999999999,0.344354946511759,-0.25980193645557503
ENSCGRT00001000266,-130.73333333333335,0.5896155313843073,-0.12975345064323351
ENSCGRT00001000267,-0.09999333333333332,0.0,-0.2880582342167532
ENSCGRT00001000268,-113.68333333333334,0.034017837122890304,-0.39565802893433055
ENSCGRT00001000269,-2.710505431213761e-20,1.0,0.0
ENSCGRT00001000270,-403.4499999999998,0.08285812894503108,-0.38635420001177456
ENSCGRT00001000271,2.7166799999999984,0.5759292579285328,0.11703909077165156
ENSCGRT00001000272,-0.3166516666666667,0.42361162733705426,-0.29832542888865776
ENSCGRT00001000273,-0.48331666666666667,0.0,-0.4379922434496403
ENSCGRT00001000274,-89.09999999999997,0.02470611114322144,-0.3964510184698133
ENSCGRT00001000275,-2.710505431213761e-20,1.0,0.0
ENSCGRT00001000276,-17.26666666666668,0.4841197133219602,-0.1393030328179357
ENSCGRT00001000277,-0.016664999999999985,0.7901785714285714,-0.06801716341904405
ENSCGRT00001000278,-0.2333183333333334,0.0,-0.4322025659248097
ENSCGRT00001000279,-114.45000000000005,0.14266011947912524,-0.323129050773173
ENSCGRT00001000280,-730.4666666666667,0.07820578680409446,-0.41334345815507706
ENSCGRT00001000281,-0.14998499999999998,0.0,-0.47896948201934764
ENSCGRT00001000282,-24.78333333333333,0.48441067837884033,-0.22546870683337886
ENSCGRT00001000283,-1.3166283333333333,0.05949878846199894,-0.8913791631672141
ENSCGRT00001000284,-2.710505431213761e-20,1.0,0.0
ENSCGRT00001000285,-0.699986666666667,0.44457388029334954,-0.27095091778825703
ENSCGRT00001000286,0.026946666666666716,0.6246182822563021,0.0499622629342554
ENSCGRT00001000287,-221.5333333333333,0.04151546246012289,-0.40413589407715766
ENSCGRT00001000288,0.0636066666666667,4.621654978123853,0.1043428422537104
ENSCGRT00001000289,0.016661666666666464,0.6823264860813639,0.017356793338694932
ENSCGRT00001000290,-8.833333333333314,0.9832671168367929,-0.06256398237059367
ENSCGRT00001000291,-2.710505431213761e-20,1.0,0.0
ENSCGRT00001000292,0.049994999999999984,inf,0.45305977298225975
ENSCGRT00001000293,-0.5666316666666666,0.06121788643584363,-0.7139708676604795
ENSCGRT00001000294,-2.710505431213761e-20,1.0,0.0
ENSCGRT00001000295,-20.200000000000045,1.059503695781243,-0.060116282134663135
ENSCGRT00001000296,-0.13332,0.0,-0.4472135954999579
ENSCGRT00001000297,-0.14998666666666668,0.0,-0.42645322487713405
ENSCGRT00001000298,-2.710505431213761e-20,1.0,0.0
ENSCGRT00001000299,-1.883323333333332,0.3546554882352675,-0.28720635619988716
ENSCGRT00001000300,-0.48329500000000014,1.0707558528125443,-0.43936515018058686
ENSCGRT00001000301,-58.833333333333314,0.26813307158524713,-0.1948637076448929
ENSCGRT00001000302,-0.09998999999999994,0.5822368421052633,-0.26157418189029835
ENSCGRT00001000303,-2.710505431213761e-20,1.0,0.0
ENSCGRT00001000304,-2.710505431213761e-20,1.0,0.0
ENSCGRT00001000305,-1.9832816666666666,0.0,-0.7718625361917751
ENSCGRT00001000306,-0.11666166666666668,0.0,-0.2561293423727125
ENSCGRT00001000307,-6.033328333333337,0.18330189691798363,-0.33911291952037487
ENSCGRT00001000308,-0.049996666666666745,0.5493911757791632,-0.05360776086723594
ENSCGRT00001000309,-0.049996666666666675,0.39862817597609673,-0.1528194606068277
ENSCGRT00001000310,-0.6999733333333334,0.022820505784508407,-0.5417936095620351
ENSCGRT00001000311,4.116666666666667,3.6457368745991894,0.1257640960689238
ENSCGRT00001000312,0.5000083333333265,0.8761702147062028,0.01238268563163709
ENSCGRT00001000313,-8.249950000000002,0.482829986128298,-0.5864783727969619
ENSCGRT00001000314,-6.883343333333336,0.3772695951825995,-0.17393729734864924
ENSCGRT00001000315,-2.710505431213761e-20,1.0,0.0
ENSCGRT00001000316,-1.0666216666666666,0.3647014615108391,-0.7587873750569372
ENSCGRT00001000317,-0.016664999999999996,0.0,-0.14843819692075466
ENSCGRT00001000318,-8.333333333387927e-06,0.3820157227095943,-7.801533136721052e-06
ENSCGRT00001000319,-32.76666666666665,0.7898424475604058,-0.09625201520417451
ENSCGRT00001000320,-1.799998333333333,0.2870722156345449,-0.23448804166140433
ENSCGRT00001000321,-53.816666666666606,1.4373046624387118,-0.05948441732093536
ENSCGRT00001000322,-104.76666666666677,0.15072747613502008,-0.2975654324730519
ENSCGRT00001000323,-70.23333333333335,0.04088112617619485,-0.34350206950310574
ENSCGRT00001000324,-0.033330000000000005,0.0,-0.21172526114494833
ENSCGRT00001000325,0.049994999999999984,inf,0.45305977298225975
ENSCGRT00001000326,-0.049995000000000005,0.0,-0.2615741818902985
ENSCGRT00001000327,-60.36666666666679,0.7222889787784149,-0.08890331620387255
ENSCGRT00001000328,-0.04999833333333331,0.4094510510785284,-0.11234816789830111
ENSCGRT00001000329,-605.3333333333339,0.4819505615170557,-0.14207036261819886
ENSCGRT00001000330,-26.533330000000007,0.21977687356136344,-0.45535295579427765
ENSCGRT00001000331,-49.25,0.26499211889800617,-0.22826773799474798
ENSCGRT00001000332,0.0999983333333333,1.507771073024986,0.12319024864775274
ENSCGRT00001000333,-2.710505431213761e-20,1.0,0.0
ENSCGRT00001000334,-1.150006666666668,0.3838886495732728,-0.16388956760544823
ENSCGRT00001000335,0.11665666666666666,1.6330912143199883,0.25225780176340085
ENSCGRT00001000336,0.3000016666666665,7.148061342970126,0.22703342282153982
ENSCGRT00001000337,-1.9165983333333332,0.0,-1.2011990319924453
ENSCGRT00001000338,-2.710505431213761e-20,1.0,0.0
ENSCGRT00001000339,-0.06665999999999997,0.0,-0.3047247001100219
ENSCGRT00001000340,-23.08332,0.5912164776883286,-0.3308090581805339
ENSCGRT00001000341,-0.016664999999999996,0.0,-0.14843819692075466
ENSCGRT00001000342,-146.36666666666656,0.5594883612058635,-0.15053549050910392
ENSCGRT00001000343,-4.416636666666666,0.7365515806397653,-0.3862042911060732
ENSCGRT00001000344,-0.049995000000000005,0.0,-0.2615741818902985
ENSCGRT00001000345,-3.999930000000001,0.6996612803185144,-0.25594972974439456
ENSCGRT00001000346,-12.950000000000003,0.12239980786577004,-0.4187460394059878
ENSCGRT00001000347,-31.783333333333303,1.203434657853431,-0.09181282672159964
ENSCGRT00001000348,-31.05000000000001,0.4341614389031031,-0.21119850041489682
ENSCGRT00001000349,-0.04998833333333341,2.0302243191876377,-0.07120101710831836
ENSCGRT00001000350,-13.066666666666663,0.33242742496013383,-0.20164590173099514
ENSCGRT00001000351,-1127.6166666666668,0.14377218856350796,-0.5328901068683263
ENSCGRT00001000352,-0.03332666666666673,0.8552865764777969,-0.027384098344043407
ENSCGRT00001000353,-0.033330000000000005,0.0,-0.21172526114494833
ENSCGRT00001000354,-0.2666566666666667,0.06277998163968841,-0.34017032506788925
ENSCGRT00001000355,-2.710505431213761e-20,1.0,0.0
ENSCGRT00001000356,-2.710505431213761e-20,1.0,0.0
ENSCGRT00001000357,3.3333333333829263e-06,1.5946721751085784,8.79722562472827e-06
ENSCGRT00001000358,-34.7833333333333,0.6632141609083803,-0.14815345430419388
ENSCGRT00001000359,-2.710505431213761e-20,1.0,0.0
ENSCGRT00001000360,-30.19999999999999,0.7908764695968343,-0.1627262881165961
ENSCGRT00001000361,1.8833466666666672,1.637579234158703,0.12690151476659545
ENSCGRT00001000362,-3.1666299999999996,0.1766200930256112,-0.4248583953974502
ENSCGRT00001000363,-658.7833333333338,0.15043401218174846,-0.3526273588917399
ENSCGRT00001000364,-5.833351666666665,0.5351778478639347,-0.2580190636245735
ENSCGRT00001000365,-0.049996666666666696,0.0,-0.20051342313419515
ENSCGRT00001000366,-30.08333333333337,0.41786152582015373,-0.13896381910874211
ENSCGRT00001000367,-336.7833333333333,0.25238335992444927,-0.24973933161790823
