gene_id,anova_pvalue,kruskal_pvalue,anova_pvalue_adj,kruskal_pvalue_adj
ENSCGRT00001001715,,1.0,,1.0
ENSCGRT00001001716,0.2935042012686455,1.0,0.4139334878443825,1.0
ENSCGRT00001001717,0.7826782676819517,0.08187975048400233,0.8297150095215825,0.3008815286821049
ENSCGRT00001001718,0.06379594008672576,0.053939513433715405,0.13630321164745351,0.23984897483165615
ENSCGRT00001001719,,1.0,,1.0
ENSCGRT00001001720,,1.0,,1.0
ENSCGRT00001001721,,1.0,,1.0
ENSCGRT00001001722,0.0012714887251740628,0.009544559857726872,0.02490282827708823,0.1053882382138193
ENSCGRT00001001723,,1.0,,1.0
ENSCGRT00001001724,0.7725547764406266,0.5453242520525764,0.8209236464428049,1.0
ENSCGRT00001001725,0.0003114597496134884,1.0,0.013465373026364226,1.0
ENSCGRT00001001726,,1.0,,1.0
ENSCGRT00001001727,,1.0,,1.0
ENSCGRT00001001728,,1.0,,1.0
ENSCGRT00001001729,0.32603648701081,0.3219750668777454,0.43895727767252346,0.7164385094678575
ENSCGRT00001001730,0.004327455741432515,0.44040512303588497,0.03435241796373349,0.8930754687720328
ENSCGRT00001001731,0.01945559055643113,0.37566982873206056,0.06331168273379507,0.79596618715922
ENSCGRT00001001732,0.9344246294282075,0.6511478321270875,0.9502031850921985,1.0
ENSCGRT00001001733,,1.0,,1.0
ENSCGRT00001001734,,1.0,,1.0
ENSCGRT00001001735,,1.0,,1.0
ENSCGRT00001001736,,1.0,,1.0
ENSCGRT00001001737,0.07429154566557875,0.05847213700320375,0.15224740329608635,0.24961189031796166
ENSCGRT00001001738,0.019037290704104072,0.0021091888044162867,0.06252869813804462,0.05218299782709977
ENSCGRT00001001739,0.2252580333549828,1.0,0.3419892102080573,1.0
ENSCGRT00001001740,,1.0,,1.0
ENSCGRT00001001741,0.46666836400409584,0.3564392189317745,0.5791829167064703,0.767403747569171
ENSCGRT00001001742,0.5768274557754508,0.6317019986954528,0.6546056800920892,1.0
ENSCGRT00001001743,0.548649404875079,1.0,0.6306535915015167,1.0
ENSCGRT00001001744,0.37088855650294084,0.17676041416282412,0.48399131775537996,0.47849750374687944
ENSCGRT00001001745,,1.0,,1.0
ENSCGRT00001001746,,1.0,,1.0
ENSCGRT00001001747,0.011750244073002953,0.03469857941082541,0.04874951317951654,0.19445169758616923
ENSCGRT00001001748,0.0021610476746673807,0.2227153154045105,0.028563729134351668,0.5552202987082536
ENSCGRT00001001749,0.059515728688570274,0.1106058188712756,0.1293597449522743,0.35706026712423683
ENSCGRT00001001750,,1.0,,1.0
ENSCGRT00001001751,0.2252580333549828,1.0,0.3419892102080573,1.0
ENSCGRT00001001752,,1.0,,1.0
ENSCGRT00001001753,0.4348691219960511,0.8569161714556777,0.5492844496809657,1.0
ENSCGRT00001001754,,1.0,,1.0
ENSCGRT00001001755,,1.0,,1.0
ENSCGRT00001001756,,1.0,,1.0
ENSCGRT00001001757,,1.0,,1.0
ENSCGRT00001001758,0.12107969959454773,1.0,0.21643482549398343,1.0
ENSCGRT00001001759,,1.0,,1.0
ENSCGRT00001001760,0.008963093417365649,0.05590860877229428,0.04342256538407276,0.24407381926645114
ENSCGRT00001001761,0.053799286034589715,1.0,0.12007075720612498,1.0
ENSCGRT00001001762,0.00500225960848711,0.005893608062157593,0.035937934725009564,0.08341763334161366
ENSCGRT00001001763,0.7827084156399581,0.08781144358779495,0.8297150095215825,0.3126962818447757
ENSCGRT00001001764,0.26810575181243007,1.0,0.39224297541370384,1.0
ENSCGRT00001001765,,1.0,,1.0
ENSCGRT00001001766,,1.0,,1.0
ENSCGRT00001001767,0.12404790867159132,0.22474590426272206,0.2204167019259031,0.5584532858323749
ENSCGRT00001001768,0.2935042012686455,1.0,0.4139334878443825,1.0
ENSCGRT00001001769,,1.0,,1.0
ENSCGRT00001001770,,1.0,,1.0
ENSCGRT00001001771,0.8017972549693126,0.7135166773692085,0.8448066750518541,1.0
ENSCGRT00001001772,0.0028652206938500225,0.7733760024393332,0.030731329346243234,1.0
ENSCGRT00001001773,0.009611410278804564,1.0,0.04482405879659694,1.0
ENSCGRT00001001774,,1.0,,1.0
ENSCGRT00001001775,0.015593511310706935,0.00428593515853259,0.05656985520712024,0.07250441154174947
ENSCGRT00001001776,0.0010081300777231423,0.03109392729618028,0.02318954898918984,0.18506424080222728
ENSCGRT00001001777,,1.0,,1.0
ENSCGRT00001001778,,1.0,,1.0
ENSCGRT00001001779,,1.0,,1.0
ENSCGRT00001001780,0.2935042012686455,1.0,0.4139334878443825,1.0
ENSCGRT00001001781,,1.0,,1.0
ENSCGRT00001001782,0.04588375044365757,1.0,0.10704117298833031,1.0
ENSCGRT00001001783,0.00011648916408608809,0.00028859522820832376,0.007105901480876526,0.016265187117844908
ENSCGRT00001001784,,1.0,,1.0
ENSCGRT00001001785,0.2769186837682263,0.2723778002480986,0.40264289411149934,0.6371977896504173
ENSCGRT00001001786,,1.0,,1.0
ENSCGRT00001001787,0.20891514122534327,1.0,0.32821644616791085,1.0
ENSCGRT00001001788,,1.0,,1.0
ENSCGRT00001001789,0.3653986028239343,0.6011481455065069,0.4785757903468304,1.0
ENSCGRT00001001790,0.0042230289218787515,0.29937868265671747,0.034194274477743564,0.6815781939677872
ENSCGRT00001001791,,1.0,,1.0
ENSCGRT00001001792,,1.0,,1.0
ENSCGRT00001001793,,1.0,,1.0
ENSCGRT00001001794,0.10662295823842963,0.09204091579083688,0.1973322722651217,0.321054167769815
ENSCGRT00001001795,0.11315239551338585,0.09740771222251916,0.2061372632051817,0.33050240947409476
ENSCGRT00001001796,,1.0,,1.0
ENSCGRT00001001797,,1.0,,1.0
ENSCGRT00001001798,,1.0,,1.0
ENSCGRT00001001799,0.0199580748210072,0.10529101189439544,0.06417172951870079,0.34709168219710845
ENSCGRT00001001800,0.548649404875079,1.0,0.6306535915015167,1.0
ENSCGRT00001001801,,1.0,,1.0
ENSCGRT00001001802,0.08225984996732484,0.5167692332560345,0.16281483257781396,1.0
ENSCGRT00001001803,0.05170001702624928,0.06245597819181918,0.1167160832468752,0.2587518689529062
ENSCGRT00001001804,0.31529012252195476,1.0,0.4283226125118327,1.0
ENSCGRT00001001805,0.9224129866836803,0.5082481776788031,0.9409796317582253,0.9879284346359981
ENSCGRT00001001806,0.00022565713529578156,8.98738948267296e-05,0.011413969803873979,0.007684335952429248
ENSCGRT00001001807,,1.0,,1.0
ENSCGRT00001001808,0.31529012252195476,1.0,0.4283226125118327,1.0
ENSCGRT00001001809,0.0018622746516644727,0.001978248111614249,0.02771107990389565,0.05042991171045175
ENSCGRT00001001810,0.021414847800559987,0.04823258722795466,0.06677560666281615,0.22698999733283026
ENSCGRT00001001811,,1.0,,1.0
ENSCGRT00001001812,0.31529012252195476,1.0,0.4283226125118327,1.0
ENSCGRT00001001813,,1.0,,1.0
ENSCGRT00001001814,0.2732427070616787,0.01984729603871051,0.39832396448918406,0.14942263781312498
ENSCGRT00001001815,,1.0,,1.0
ENSCGRT00001001816,0.04258860056687394,1.0,0.10245227713630131,1.0
ENSCGRT00001001817,0.0953804367018447,1.0,0.18101489670376786,1.0
ENSCGRT00001001818,,1.0,,1.0
ENSCGRT00001001819,,1.0,,1.0
ENSCGRT00001001820,0.012560836892083902,1.0,0.050396956983663733,1.0
ENSCGRT00001001821,0.0010440344345981842,0.00110977098424432,0.02329644055719784,0.036135693070252786
ENSCGRT00001001822,0.00948000676666184,0.05414690751062392,0.04457675788828645,0.24029847221584616
ENSCGRT00001001823,,1.0,,1.0
ENSCGRT00001001824,0.016224724746454994,0.00965851700564534,0.05778658447125529,0.10596696269146322
ENSCGRT00001001825,,1.0,,1.0
ENSCGRT00001001826,0.005216925015281172,0.09395228319552269,0.036366073495512324,0.3247654475145742
ENSCGRT00001001827,,1.0,,1.0
ENSCGRT00001001828,0.12301943735956372,0.16572386869615857,0.21890839739836432,0.4592616543297373
ENSCGRT00001001829,0.016443994190795824,0.07274844707281117,0.05819882964812638,0.28142394006364996
ENSCGRT00001001830,,1.0,,1.0
ENSCGRT00001001831,0.06269683811941107,0.06203297272831168,0.13443891377582162,0.25788490551269544
ENSCGRT00001001832,,1.0,,1.0
ENSCGRT00001001833,0.012376369982691498,0.020878472143054185,0.05000960109520148,0.15279289228776732
ENSCGRT00001001834,,1.0,,1.0
ENSCGRT00001001835,,1.0,,1.0
ENSCGRT00001001836,0.008755201786030923,0.23933335050418028,0.043141670744446046,0.5823516003902134
ENSCGRT00001001837,,1.0,,1.0
ENSCGRT00001001838,0.2533345997261633,1.0,0.37468048225318823,1.0
ENSCGRT00001001839,2.1925955344402747e-07,9.101214288476115e-09,7.103454444109416e-05,1.2890485072234692e-05
ENSCGRT00001001840,0.006027215439787856,0.6256831640896243,0.038002591213217744,1.0
ENSCGRT00001001841,0.562196377004293,0.9061252718689047,0.6435662435391304,1.0
ENSCGRT00001001842,,1.0,,1.0
ENSCGRT00001001843,,1.0,,1.0
ENSCGRT00001001844,,1.0,,1.0
ENSCGRT00001001845,,1.0,,1.0
ENSCGRT00001001846,,1.0,,1.0
ENSCGRT00001001847,0.6238565349615753,0.9330198109011921,0.6967699650851147,1.0
ENSCGRT00001001848,,1.0,,1.0
ENSCGRT00001001849,,1.0,,1.0
ENSCGRT00001001850,,1.0,,1.0
ENSCGRT00001001851,0.21188609806705197,0.3069045298951638,0.3319060403897502,0.6939970821785962
ENSCGRT00001001852,0.14135212756524698,0.336174942132039,0.24424563549182632,0.7374666684545775
ENSCGRT00001001853,0.548649404875079,1.0,0.6306535915015167,1.0
ENSCGRT00001001854,,1.0,,1.0
ENSCGRT00001001855,0.07731594743963942,1.0,0.15537650761099586,1.0
ENSCGRT00001001856,,1.0,,1.0
ENSCGRT00001001857,0.35148061393225505,1.0,0.4654281267064433,1.0
ENSCGRT00001001858,0.009287987675273023,0.08989944061867432,0.044201702595934866,0.3166860029991076
ENSCGRT00001001859,0.8565538659487142,0.3277237215127224,0.8901871785069797,0.7244302064191114
ENSCGRT00001001860,,1.0,,1.0
ENSCGRT00001001861,,1.0,,1.0
ENSCGRT00001001862,0.11677686843210519,0.043239854791057346,0.21082246733558951,0.21444122707195112
ENSCGRT00001001863,0.061162105739298166,0.16064713533592145,0.13190017704093412,0.4510637028704514
ENSCGRT00001001864,,1.0,,1.0
ENSCGRT00001001865,0.00884696732619523,0.02767855416835455,0.04329550022595801,0.17524909243699083
ENSCGRT00001001866,0.1255681603990981,0.37009144393785287,0.222647086198663,0.7879288201894972
ENSCGRT00001001867,0.027973810521057917,0.4719657282584059,0.07833279064288363,0.9371422384338554
ENSCGRT00001001868,0.31529012252195476,1.0,0.4283226125118327,1.0
ENSCGRT00001001869,0.016741797146701855,0.20702356713641773,0.05874548343469801,0.5290241389265723
ENSCGRT00001001870,,1.0,,1.0
ENSCGRT00001001871,,1.0,,1.0
ENSCGRT00001001872,0.19170114948327555,0.3137051018075408,0.30664995124218464,0.7040480466057492
ENSCGRT00001001873,,1.0,,1.0
ENSCGRT00001001874,0.0011694155270010158,1.0,0.02432828107363829,1.0
ENSCGRT00001001875,,1.0,,1.0
ENSCGRT00001001876,0.008295670071541772,0.3958955133136642,0.042316216621575864,0.8266340081440733
ENSCGRT00001001877,0.005429667789846818,0.0141979337026163,0.0367442933403859,0.1264891736127642
ENSCGRT00001001878,,1.0,,1.0
ENSCGRT00001001879,0.035103603373017926,0.045700955456478794,0.09074251335511775,0.22032770829513887
ENSCGRT00001001880,,1.0,,1.0
ENSCGRT00001001881,0.3104477878071713,0.3066420802024465,0.4283226125118327,0.693451746246088
ENSCGRT00001001882,0.001065645875494952,0.1436876120988218,0.023468291646974105,0.42115958716314733
ENSCGRT00001001883,0.369269462186328,0.38593984412113896,0.48232113371762586,0.811487533859822
ENSCGRT00001001884,,1.0,,1.0
ENSCGRT00001001885,,1.0,,1.0
ENSCGRT00001001886,,1.0,,1.0
ENSCGRT00001001887,,1.0,,1.0
ENSCGRT00001001888,0.548649404875079,1.0,0.6306535915015167,1.0
ENSCGRT00001001889,0.07248872318068264,0.2380029242341716,0.1492699638817597,0.5801109809092686
ENSCGRT00001001890,0.0021224109099726787,0.00032916257959185414,0.028453062241898756,0.01781196045312997
ENSCGRT00001001891,,1.0,,1.0
ENSCGRT00001001892,,1.0,,1.0
ENSCGRT00001001893,0.0225495001068997,0.05642868496355881,0.06868165009353695,0.24509611218305222
ENSCGRT00001001894,0.5490663632784325,0.7878908849633441,0.6310195106308129,1.0
ENSCGRT00001001895,0.030002200365235415,0.03321928450357953,0.0818518747701394,0.19099036568807035
ENSCGRT00001001896,0.005098681866706513,0.0895559649206179,0.036168421201908676,0.31586184239271564
ENSCGRT00001001897,,1.0,,1.0
ENSCGRT00001001898,0.01799141480787418,1.0,0.060644109335306416,1.0
ENSCGRT00001001899,,1.0,,1.0
ENSCGRT00001001900,0.013021302975203123,0.029866460366765657,0.05129555615627962,0.18164083367926798
ENSCGRT00001001901,0.21192156803429066,0.04757566970550841,0.3319412859406141,0.22565759153912773
ENSCGRT00001001902,0.8868783618107299,0.137647652613275,0.9144247186957185,0.40983941077986996
ENSCGRT00001001903,,1.0,,1.0
ENSCGRT00001001904,0.5501560426421093,0.16579330491127417,0.6320817846910085,0.4593759207952426
ENSCGRT00001001905,,1.0,,1.0
ENSCGRT00001001906,0.5822718725061008,1.0,0.6577040427245175,1.0
ENSCGRT00001001907,,1.0,,1.0
ENSCGRT00001001908,0.003899330363208247,0.31237482281853296,0.03326648710531729,0.7017877398714848
ENSCGRT00001001909,0.01616050867685687,0.2538890923064042,0.05766235314031434,0.6063556503646205
ENSCGRT00001001910,,1.0,,1.0
ENSCGRT00001001911,0.0001104824026914717,1.0,0.00688126854876906,1.0
ENSCGRT00001001912,,1.0,,1.0
ENSCGRT00001001913,,1.0,,1.0
ENSCGRT00001001914,,1.0,,1.0
ENSCGRT00001001915,,1.0,,1.0
ENSCGRT00001001916,0.00644411413082904,1.0,0.03875317188312788,1.0
ENSCGRT00001001917,0.07239903534188763,0.077692752802939,0.1491874850868021,0.2925241695918332
ENSCGRT00001001918,0.00279338070357304,0.4066530562488855,0.03056854790544432,0.8420762014013018
ENSCGRT00001001919,,1.0,,1.0
ENSCGRT00001001920,0.018323240206494226,0.004454242066678312,0.061231132220404216,0.07355311813464041
ENSCGRT00001001921,,1.0,,1.0
ENSCGRT00001001922,0.025490691760259268,1.0,0.0737768590876485,1.0
ENSCGRT00001001923,,1.0,,1.0
ENSCGRT00001001924,0.03792143748001336,1.0,0.09500492744259167,1.0
ENSCGRT00001001925,0.007854723303971436,0.09754448780738535,0.041838820730360826,0.3306457148011792
ENSCGRT00001001926,0.14000080618645794,0.09077235647451663,0.24236881990910475,0.31857361393168004
ENSCGRT00001001927,0.005524128422090489,1.0,0.036828482113827554,1.0
ENSCGRT00001001928,,1.0,,1.0
ENSCGRT00001001929,,1.0,,1.0
ENSCGRT00001001930,,1.0,,1.0
ENSCGRT00001001931,0.548649404875079,1.0,0.6306535915015167,1.0
ENSCGRT00001001932,0.010708870426066453,0.024532064875304845,0.046541489163651695,0.1655804705013988
ENSCGRT00001001933,,1.0,,1.0
ENSCGRT00001001934,0.016851637209000004,0.052842374131546285,0.05896013838051858,0.23736806118439766
ENSCGRT00001001935,0.08603003032418126,1.0,0.1684146088509328,1.0
ENSCGRT00001001936,0.0021756758157921376,0.18014169777415628,0.02860002405207189,0.48386345206884196
ENSCGRT00001001937,0.548649404875079,1.0,0.6306535915015167,1.0
ENSCGRT00001001938,0.8451050605268781,0.9663398272251856,0.8810625863578431,1.0
ENSCGRT00001001939,,1.0,,1.0
ENSCGRT00001001940,0.18109967957489143,1.0,0.29332852827540945,1.0
ENSCGRT00001001941,,1.0,,1.0
ENSCGRT00001001942,0.14989491461192722,0.6332589585435257,0.25576069630517767,1.0
ENSCGRT00001001943,,1.0,,1.0
ENSCGRT00001001944,0.548649404875079,1.0,0.6306535915015167,1.0
ENSCGRT00001001945,0.3184242501801001,0.3219553873220277,0.4314091503419344,0.7164385094678575
ENSCGRT00001001946,2.3010977696449433e-05,0.0004171304831763613,0.002222426276086516,0.020464522018001724
ENSCGRT00001001947,0.548649404875079,1.0,0.6306535915015167,1.0
ENSCGRT00001001948,0.17171295453979116,1.0,0.28135860169599325,1.0
ENSCGRT00001001949,,1.0,,1.0
ENSCGRT00001001950,,1.0,,1.0
ENSCGRT00001001951,0.020494175928167085,0.015898390512625676,0.06508598321200004,0.13310356446653662
ENSCGRT00001001952,0.9968174976376549,0.48377601568332684,0.9975326999747649,0.9536177833050985
ENSCGRT00001001953,0.008235899228766674,1.0,0.04229661077454385,1.0
ENSCGRT00001001954,0.31529012252195476,1.0,0.4283226125118327,1.0
ENSCGRT00001001955,0.0929956643595325,1.0,0.17756972050762782,1.0
ENSCGRT00001001956,,1.0,,1.0
ENSCGRT00001001957,,1.0,,1.0
ENSCGRT00001001958,0.09049782430563627,0.001881796010445861,0.17532369353405908,0.048946849744330924
ENSCGRT00001001959,0.9001171335355163,0.9203011104956615,0.9239060724166033,1.0
ENSCGRT00001001960,,1.0,,1.0
ENSCGRT00001001961,,1.0,,1.0
ENSCGRT00001001962,,1.0,,1.0
ENSCGRT00001001963,,1.0,,1.0
ENSCGRT00001001964,0.11942657100203868,0.47192063630139514,0.2144383091220835,0.9371098231121152
ENSCGRT00001001965,0.548649404875079,1.0,0.6306535915015167,1.0
ENSCGRT00001001966,,1.0,,1.0
ENSCGRT00001001967,0.14438076761930219,1.2134327300593626e-05,0.24825538236133154,0.0019568705254660295
ENSCGRT00001001968,0.31529012252195476,1.0,0.4283226125118327,1.0
ENSCGRT00001001969,,1.0,,1.0
ENSCGRT00001001970,,1.0,,1.0
ENSCGRT00001001971,0.7069529917023942,0.3515662603953641,0.7647725968819932,0.7609715945939788
ENSCGRT00001001972,0.548649404875079,1.0,0.6306535915015167,1.0
ENSCGRT00001001973,,1.0,,1.0
ENSCGRT00001001974,0.0004639907026035786,0.000613247429836172,0.016884869009430807,0.02580090453904184
ENSCGRT00001001975,0.05613222471323871,0.025945301861841137,0.1238062874276656,0.16970320198545277
ENSCGRT00001001976,,1.0,,1.0
ENSCGRT00001001977,,1.0,,1.0
ENSCGRT00001001978,,1.0,,1.0
ENSCGRT00001001979,0.31529012252195476,1.0,0.4283226125118327,1.0
ENSCGRT00001001980,,1.0,,1.0
ENSCGRT00001001981,,1.0,,1.0
ENSCGRT00001001982,0.5822718725061008,1.0,0.6577040427245175,1.0
ENSCGRT00001001983,,1.0,,1.0
ENSCGRT00001001984,,1.0,,1.0
ENSCGRT00001001985,,1.0,,1.0
ENSCGRT00001001986,,1.0,,1.0
ENSCGRT00001001987,,1.0,,1.0
ENSCGRT00001001988,0.7640577932061473,0.7691288871855417,0.8135848656243495,1.0
ENSCGRT00001001989,0.010748038564520645,0.004287795842635103,0.046593038451954845,0.07250441154174947
ENSCGRT00001001990,,1.0,,1.0
ENSCGRT00001001991,,1.0,,1.0
ENSCGRT00001001992,0.0929961918295008,1.0,0.17756972050762782,1.0
ENSCGRT00001001993,,1.0,,1.0
ENSCGRT00001001994,,1.0,,1.0
ENSCGRT00001001995,0.009606707413377071,0.2197777661013389,0.044810291514119326,0.5498921693475667
ENSCGRT00001001996,0.0014893154312846664,1.0,0.025780547173398987,1.0
ENSCGRT00001001997,0.010283424434161591,0.8942160701576601,0.0460048881258402,1.0
ENSCGRT00001001998,0.009812464314212715,0.17700339385132627,0.04523418797873924,0.4788352149518607
ENSCGRT00001001999,,1.0,,1.0
ENSCGRT00001002000,0.05378106550350141,0.6839358954281729,0.12007075720612498,1.0
ENSCGRT00001002001,,1.0,,1.0
ENSCGRT00001002002,,1.0,,1.0
ENSCGRT00001002003,0.02593735652482896,0.1738053784838884,0.07464755458185902,0.47344125842387735
ENSCGRT00001002004,,1.0,,1.0
ENSCGRT00001002005,,1.0,,1.0
ENSCGRT00001002006,,1.0,,1.0
ENSCGRT00001002007,,1.0,,1.0
ENSCGRT00001002008,,1.0,,1.0
ENSCGRT00001002009,0.21488798348290866,0.010850647113175259,0.335819033253845,0.1122485488595736
ENSCGRT00001002010,,1.0,,1.0
ENSCGRT00001002011,0.009917140530667274,0.01499054742300171,0.04544022645419519,0.12956542129257195
ENSCGRT00001002012,9.597318616003215e-06,1.0,0.0011532102002722426,1.0
ENSCGRT00001002013,0.243032454328911,1.0,0.3622287632917583,1.0
ENSCGRT00001002014,,1.0,,1.0
ENSCGRT00001002015,0.03430775719416206,1.0,0.08934498487332052,1.0
ENSCGRT00001002016,0.39058357859779835,1.0,0.5037083599028545,1.0
ENSCGRT00001002017,0.6313483285455579,0.2540697964715415,0.7035935348251767,0.6067427380585687
ENSCGRT00001002018,0.2132438858404426,0.4799768344218258,0.33376736877447943,0.9484819750151895
ENSCGRT00001002019,,1.0,,1.0
ENSCGRT00001002020,0.09495509009484973,0.10106557928313563,0.18047541651697546,0.3380968009594217
ENSCGRT00001002021,0.01358704619106622,0.02321727544590769,0.05252472603282672,0.16100326349807006
ENSCGRT00001002022,0.054547352051940334,0.21177107470303538,0.12130375605329402,0.5371528871389925
ENSCGRT00001002023,9.597318616003215e-06,1.0,0.0011532102002722426,1.0
ENSCGRT00001002024,2.1291125274893588e-06,1.0,0.00044665988548002434,1.0
ENSCGRT00001002025,0.9497441863397872,0.30795711126566855,0.9621117239335252,0.6953015756453323
ENSCGRT00001002026,0.01788500777954374,0.004206244804247913,0.060644109335306416,0.07181479598699161
ENSCGRT00001002027,0.011157919591528809,0.7160037679526612,0.047493064032194963,1.0
ENSCGRT00001002028,0.009988792607127591,1.0,0.045543157082168884,1.0
ENSCGRT00001002029,0.45104511932001345,1.0,0.5635641858951583,1.0
ENSCGRT00001002030,,1.0,,1.0
ENSCGRT00001002031,,1.0,,1.0
ENSCGRT00001002032,,1.0,,1.0
ENSCGRT00001002033,,1.0,,1.0
ENSCGRT00001002034,,1.0,,1.0
ENSCGRT00001002035,0.0004748678683515865,0.0010141527372381867,0.01704595823645232,0.03419983392160577
ENSCGRT00001002036,,1.0,,1.0
ENSCGRT00001002037,0.2252580333549828,1.0,0.3419892102080573,1.0
ENSCGRT00001002038,,1.0,,1.0
ENSCGRT00001002039,0.00023785843666567798,1.0,0.011595712053374145,1.0
ENSCGRT00001002040,0.08999566614353424,0.04186771591729271,0.1745093627757872,0.21106201078949663
ENSCGRT00001002041,9.736503959474672e-09,1.0,5.9721049957130344e-06,1.0
ENSCGRT00001002042,0.06229001379794704,0.023094610052310158,0.13380198179980332,0.16058473366761022
ENSCGRT00001002043,0.31529012252195476,1.0,0.4283226125118327,1.0
ENSCGRT00001002044,,1.0,,1.0
ENSCGRT00001002045,0.02044448842364477,0.0071242406300055456,0.06499150482539282,0.09120877831913593
ENSCGRT00001002046,,1.0,,1.0
ENSCGRT00001002047,,1.0,,1.0
ENSCGRT00001002048,0.040809536471281174,0.007478569829498511,0.09977830306132694,0.09323455444536681
ENSCGRT00001002049,,1.0,,1.0
ENSCGRT00001002050,,1.0,,1.0
ENSCGRT00001002051,,1.0,,1.0
ENSCGRT00001002052,0.5119226671397712,1.0,0.6239415563967476,1.0
ENSCGRT00001002053,0.48309787419336536,0.29876548115574253,0.5952725912139518,0.6809336258398845
ENSCGRT00001002054,0.2255612163184207,0.23183309377052874,0.34234796717391086,0.57062295902295
ENSCGRT00001002055,0.5201173130230117,0.6368235736193686,0.6305284686707201,1.0
ENSCGRT00001002056,0.13165172376406054,0.012818926669395594,0.23073986290607174,0.1211457369255094
ENSCGRT00001002057,,1.0,,1.0
ENSCGRT00001002058,0.31529012252195476,1.0,0.4283226125118327,1.0
ENSCGRT00001002059,0.006764730276446133,0.2737242529312973,0.0395921579454293,0.6395209971663158
ENSCGRT00001002060,0.014053049375909867,0.025535711795969807,0.05335825048926706,0.16828679291249135
ENSCGRT00001002061,0.025490691760259268,1.0,0.0737768590876485,1.0
ENSCGRT00001002062,,1.0,,1.0
ENSCGRT00001002063,0.03794618621215353,0.10817370527771837,0.09504743491034033,0.3522457640070925
ENSCGRT00001002064,0.012125734290451858,0.08050831685911447,0.04943367719236946,0.29840964270934
ENSCGRT00001002065,0.5091743794033776,0.9437226811624049,0.6214204886009274,1.0
ENSCGRT00001002066,0.049268099375550656,0.07093355437095734,0.11274747276625925,0.27706064231355754
ENSCGRT00001002067,0.03792143748001336,1.0,0.09500492744259167,1.0
ENSCGRT00001002068,0.016613108860240765,0.002429191995630222,0.05847832597565701,0.055610230814933326
ENSCGRT00001002069,,1.0,,1.0
ENSCGRT00001002070,,1.0,,1.0
ENSCGRT00001002071,,1.0,,1.0
ENSCGRT00001002072,0.13032526627862323,1.0,0.22880675436514597,1.0
ENSCGRT00001002073,0.0437959722530644,0.0184350786351929,0.10420322709351401,0.14471101104237158
ENSCGRT00001002074,,1.0,,1.0
ENSCGRT00001002075,0.4172428368402289,0.05544860811930005,0.5315007548322127,0.2429973097133883
ENSCGRT00001002076,,1.0,,1.0
ENSCGRT00001002077,0.6469932345302162,0.4822398201730972,0.7173429580907275,0.9513910569562619
ENSCGRT00001002078,0.010318715056346052,0.22084764671167909,0.046051522037819356,0.5518328643560799
ENSCGRT00001002079,0.2935042012686455,1.0,0.4139334878443825,1.0
ENSCGRT00001002080,0.2935042012686455,1.0,0.4139334878443825,1.0
ENSCGRT00001002081,0.07731594743963942,1.0,0.15537650761099586,1.0
ENSCGRT00001002082,0.0023880230078015333,0.6113774242444048,0.029511859421377327,1.0
ENSCGRT00001002083,0.9594475546961128,0.04874821462582955,0.9696387251685018,0.2278778162060772
ENSCGRT00001002084,0.025490691760259268,1.0,0.0737768590876485,1.0
ENSCGRT00001002085,0.06821959528814665,0.20416153630147468,0.14296284716938026,0.5242923576253476
ENSCGRT00001002086,0.31529012252195476,1.0,0.4283226125118327,1.0
ENSCGRT00001002087,0.35817717503843705,1.0,0.47195153510779225,1.0
ENSCGRT00001002088,,1.0,,1.0
ENSCGRT00001002089,0.2935042012686455,1.0,0.4139334878443825,1.0
ENSCGRT00001002090,,1.0,,1.0
ENSCGRT00001002091,0.10685269081873365,1.0,0.19765739872901628,1.0
ENSCGRT00001002092,0.30041315124872936,0.014247040281775704,0.4220427156142265,0.1266579003588189
ENSCGRT00001002093,0.023071734255230923,0.013756052465929956,0.06974312574145163,0.12468479831111136
ENSCGRT00001002094,0.004113375713150018,0.08893227897047433,0.033949609159097574,0.31474294089866633
ENSCGRT00001002095,0.009305443016007265,0.004789045879405516,0.04424363896557495,0.07560242279617395
ENSCGRT00001002096,0.15283118687004954,1.0,0.25624390021168786,1.0
ENSCGRT00001002097,,1.0,,1.0
ENSCGRT00001002098,0.009842941357688002,0.009698049993547685,0.045281050301452797,0.10615714939173704
ENSCGRT00001002099,,1.0,,1.0
ENSCGRT00001002100,0.2623372524894736,0.5245910953359283,0.38572181537402117,1.0
ENSCGRT00001002101,0.0036274489876146733,1.0,0.0325945029190476,1.0
ENSCGRT00001002102,,1.0,,1.0
ENSCGRT00001002103,0.004036036580375919,0.5746499948547601,0.03373400632746736,1.0
ENSCGRT00001002104,0.3696320963934109,0.15153963201304058,0.4825731419655661,0.4353947397656453
ENSCGRT00001002105,,1.0,,1.0
ENSCGRT00001002106,0.015394589002361299,0.0035169265655736587,0.05610267847450308,0.06579738090144817
ENSCGRT00001002107,0.02884384339616455,0.28597215739846044,0.07979994896567241,0.6595744123061631
ENSCGRT00001002108,,1.0,,1.0
ENSCGRT00001002109,0.20707398519202697,0.13860309845488702,0.32650638103774876,0.41170188157804316
ENSCGRT00001002110,,1.0,,1.0
ENSCGRT00001002111,,1.0,,1.0
ENSCGRT00001002112,0.3457761337680749,1.0,0.4589926536977878,1.0
ENSCGRT00001002113,0.40357956756209323,1.0,0.5171104248420808,1.0
